Station Name,Parameter,Year,Value,Unit,Regulation.compliance,Standard
EL5.5GC,Total Suspended Solids,2017,4.6,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,12.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,3.6,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,5,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,13.3,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,8.6,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2017,3.2,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,5.6,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,4.2,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,16,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,4.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,4.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,11.3,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,11.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,21.9,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,7.1,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,2.6,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,4.1,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,25.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2019,26.5,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,15.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,18.8,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,20.6,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,19.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,5.3,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,19.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,10.2,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,18.4,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,5.2,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,7.8,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,8.2,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,8.8,mg/L,Acceptable level,500
EL5.5GC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,4.6,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,4,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,13.8,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,17,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,3.4,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,4.1,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,2.9,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,3.1,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,4.9,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,5.6,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,9.2,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,5.4,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2017,5.8,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,4.8,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,5.4,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,10.6,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,8.2,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,5.6,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,7.7,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,26.2,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,4.3,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,3,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,3,mg/L,Acceptable level,500
EL5.6EC,Total Suspended Solids,2019,11.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,3.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,5.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,11.8,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,9.7,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,3.1,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,5.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,3,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,3.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2017,9.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,21,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,4.3,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,7.9,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,3,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,7.8,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,3.9,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,2.6,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,18.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2018,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,7.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,2.9,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,3.9,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,4.3,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,17.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,9.7,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2019,4.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,11.3,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,3.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,13.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,8.6,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,20.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,47.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,22,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,6.8,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,7.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,3.7,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2020,8,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,7,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,4.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,4.9,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,4.8,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,2.6,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,1.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,8.6,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,7.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,8.2,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,10.4,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2021,3.1,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2022,27.8,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2022,2.8,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2022,2.5,mg/L,Acceptable level,500
EL7.1EC,Total Suspended Solids,2022,6.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,14,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,6.7,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,8.5,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,3.6,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,5.1,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,6.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,4.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,9.6,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,8.7,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,14.2,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,6.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,3.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2017,12.2,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,10.4,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,3.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,20.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,4,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,8.6,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,6,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,8.1,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,8.7,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,17,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,4,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,4.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,7.4,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2019,3.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,5.8,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,6.2,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,5.2,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,3.5,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,28,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,8.2,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,4.2,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,25.4,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,4.3,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,5.5,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,3.4,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,3.5,mg/L,Acceptable level,500
EL7.1SEC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,16.6,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,6.3,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,21.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,25.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2016,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,5.2,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,12.7,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,10.9,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,6.1,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,24,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,3,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,4,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,3.4,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL7.9EC,Total Suspended Solids,2017,13.2,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,5.1,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,3.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,3.3,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,16.2,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,3.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,29,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,3.8,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,3.7,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,16.8,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,53.8,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,4.2,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,6.4,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,4.3,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2017,5.2,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,2.8,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,4.7,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,2.7,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,3.4,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,7.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,20.3,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,10.3,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,5.2,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,52.6,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2019,6.2,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,3.2,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,5.8,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,6.1,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,2.7,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,21.3,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,10,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,4.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,6.6,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.1GC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,3.1,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,3.9,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,7.6,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,10,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,9.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,27.8,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,19.6,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,12.2,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2016,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,9,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,9,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,4.3,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,4.8,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,3.3,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,3,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,13.8,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,15.4,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,16.3,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,2.9,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,4.3,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2017,76.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,3,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,12,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,4.6,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,3,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,4.8,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,5.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2019,5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,3.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,5.8,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,3.6,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,8.8,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,5.4,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,3.7,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,18.4,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,3.4,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,4.2,mg/L,Acceptable level,500
EL8.5SEC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,3.6,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,4.2,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,13.7,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,7.1,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,7.1,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,16.3,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,9.9,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,3.9,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,6.4,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,9.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,5.3,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,2.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2017,2.8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,39.8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,27.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,10.1,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,42.1,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,10,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,7,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,13.9,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,6.3,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,6.3,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,8.2,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,24.2,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,25.8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2019,11.9,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,3.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,4.7,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,3.7,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,4.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,7.2,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,9.2,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,9,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,4.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,6.2,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,8.7,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2020,7.8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,10,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,6.1,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,6.9,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,6.2,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,11.5,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,2.6,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,38.8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,6,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,3.7,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,10.8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,4.1,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,7.8,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2021,20.3,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2022,490,mg/L,80% - 99% of the acceptable level ,500
EL8.6SECUT,Total Suspended Solids,2022,332,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2022,27,mg/L,Acceptable level,500
EL8.6SECUT,Total Suspended Solids,2022,12.8,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,6.1,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,6.4,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,5.4,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,5,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,10.2,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,6,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,3,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,2.5,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,3.3,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,5.1,mg/L,Acceptable level,500
EL9.9EC,Total Suspended Solids,2021,6.6,mg/L,Acceptable level,500
